Id,Prediction,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_lep_pt,PRI_lep_eta,PRI_met,PRI_met_sumet,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_all_pt
231030,b,37.437,153.535,136.229,5.523,714.445,-7.548,3.55,65.645,158.633,1.164,0.104,0.983,31.321,2.352,36.46,-0.64,124.348,274.144,49.966,-3.044,40.887,2.48,90.852
231036,b,90.327,73.892,38.516,0.163,115.913,-0.006,2.347,22.964,200.981,1.905,-1.413,0.0,28.721,-1.092,54.728,-0.776,57.526,209.294,72.194,-0.105,45.338,0.058,117.532
231059,b,127.408,109.589,43.6,1.232,89.443,7.158,2.79,3.222,187.38,2.231,-1.409,0.112,32.121,0.647,71.674,1.834,73.489,281.547,47.776,2.129,35.808,3.362,83.584
231131,b,98.53,15.33,122.789,2.441,168.711,1.135,0.443,27.89,182.964,2.552,-0.015,0.045,21.553,-0.21,55.0,-0.53,96.547,197.855,59.754,2.84,46.657,0.4,106.411
231173,b,438.006,362.312,100.387,5.531,655.421,-7.634,4.158,24.071,347.619,8.436,1.393,0.54,28.007,-0.824,236.255,2.055,214.13,198.845,46.365,2.649,36.993,-2.882,83.357
231234,b,155.419,279.975,11.54,2.361,193.685,0.72,3.667,26.381,230.104,2.072,-1.272,0.002,38.946,-1.671,80.685,1.525,77.179,250.338,65.386,-0.273,45.088,-2.635,110.474
231366,s,124.591,69.55,77.495,0.404,28.738,-0.04,1.959,23.242,178.822,2.04,0.054,0.0,27.752,0.207,56.619,0.971,77.638,283.055,60.189,0.234,34.262,-0.171,94.451
231429,b,56.174,36.286,108.411,2.537,175.997,-0.824,1.086,1.672,175.75,1.902,0.089,0.424,23.158,0.775,44.04,-0.289,59.658,147.327,65.686,2.155,42.865,-0.382,108.551
231463,b,94.097,37.387,62.024,0.394,55.933,1.878,1.368,30.046,144.224,1.677,-0.293,0.0,22.348,-1.862,37.47,-2.352,65.869,275.165,52.511,-1.582,31.895,-1.187,84.406
231693,b,80.159,27.837,103.418,1.255,155.078,1.121,0.862,34.267,244.38,1.333,-0.161,0.047,28.557,0.475,38.055,0.133,96.766,377.271,133.329,0.603,44.439,1.859,177.768
231722,b,77.924,127.367,160.586,2.053,202.832,3.028,2.941,53.224,257.388,1.145,-1.36,0.0,53.127,-0.048,60.811,-1.083,165.308,443.69,81.736,0.994,61.714,3.047,143.45
231905,b,78.314,52.886,32.587,1.02,80.493,-0.061,1.643,7.36,134.54,1.649,-0.417,0.621,22.683,-2.401,37.398,-0.799,46.764,141.878,40.849,0.063,33.61,-0.957,74.459
232124,b,102.202,87.39,13.815,4.615,790.281,-5.225,1.769,131.863,319.526,0.729,-1.414,0.417,62.488,-1.053,45.563,-1.842,67.714,78.214,177.313,-1.991,34.161,2.624,211.474
232200,b,64.365,81.124,42.647,1.005,104.391,1.453,2.933,6.632,168.636,0.638,-1.414,0.0,41.401,1.491,26.399,0.082,56.763,214.69,68.349,-0.803,32.487,-1.808,100.836
232325,b,89.154,48.2,207.502,0.844,90.232,0.052,1.398,20.645,277.501,3.197,1.328,0.006,20.589,0.051,65.822,0.471,144.929,274.259,129.542,-0.903,61.548,-0.058,191.091
232328,b,125.555,96.811,28.621,1.93,233.626,1.24,3.116,29.108,236.75,2.822,-1.348,0.66,21.106,-0.863,59.567,0.852,69.552,292.469,85.092,0.509,70.986,2.439,156.078
232489,b,99.157,32.947,63.45,1.635,187.207,0.121,0.881,22.166,220.332,0.827,-0.438,0.38,41.467,-0.433,34.303,0.084,76.248,250.005,90.633,0.071,53.929,1.705,144.562
232497,b,64.515,61.679,43.732,5.609,602.688,-7.789,1.642,32.292,157.929,0.479,-0.82,0.872,57.592,-0.527,27.586,-1.313,78.565,320.791,37.631,-3.08,35.12,2.529,72.751
232498,b,66.065,66.163,109.527,0.907,52.882,3.648,1.861,26.462,195.061,2.481,-0.5,0.139,25.484,-0.791,63.238,-1.325,78.538,282.91,76.26,-2.417,30.079,-1.509,106.339
232696,b,56.157,120.091,85.391,2.587,271.46,3.166,3.097,19.34,209.191,1.738,0.019,0.914,20.36,-1.275,35.381,1.811,57.858,224.743,110.212,0.906,43.239,3.493,153.451
232762,b,73.126,58.706,81.469,1.187,81.537,3.445,2.825,24.294,167.531,1.278,1.413,0.001,26.054,-0.144,33.289,-0.423,73.332,216.571,54.274,-1.355,53.915,-2.542,108.188
232795,b,99.846,64.218,14.147,3.151,153.092,1.323,1.879,31.822,130.549,1.817,-1.41,0.696,24.23,-0.504,44.014,1.002,62.216,188.76,32.26,3.526,30.045,0.375,62.305
232954,b,108.101,26.423,28.069,2.809,285.175,-1.803,0.865,50.677,198.601,1.607,-1.332,0.907,24.786,-0.922,39.829,-0.85,80.201,206.965,79.429,-1.816,54.558,0.993,133.986
233092,b,184.78,90.688,21.752,3.694,382.805,-3.049,1.912,78.138,226.062,3.011,-1.133,0.649,25.999,-0.274,78.269,-1.817,109.474,345.593,73.941,-2.448,47.853,1.245,121.794
233130,s,67.299,90.895,52.894,2.237,245.943,-1.109,2.356,139.684,239.535,0.913,-0.994,0.082,40.61,-0.21,37.086,1.394,72.641,383.188,100.034,-1.495,61.805,0.742,161.84
233531,b,80.738,25.527,37.651,0.885,95.469,3.291,0.882,10.024,155.257,1.747,-0.403,0.003,21.515,1.58,37.583,0.81,52.16,204.124,52.761,2.31,43.399,1.425,96.16
233570,b,191.943,211.186,53.025,0.938,95.31,-0.203,3.183,34.851,259.345,2.004,-1.404,0.997,54.834,-1.587,109.874,0.102,101.139,373.4,47.626,-0.341,47.012,0.596,94.638
233579,b,44.32,128.515,77.122,1.296,110.022,-0.339,3.316,32.415,199.624,0.607,-1.355,0.06,57.493,1.023,34.883,-0.803,105.022,332.434,60.528,0.932,46.72,-0.364,107.248
233774,b,96.293,79.427,31.873,0.561,109.36,1.212,2.206,21.023,176.357,1.773,-1.095,0.0,23.564,-0.182,41.791,-2.2,65.87,258.049,73.616,-0.856,37.386,-1.416,111.002
233931,b,92.672,74.855,44.631,1.589,55.473,2.071,1.814,50.273,135.824,0.734,-0.4,0.154,42.645,2.327,31.321,0.558,71.373,261.078,31.59,2.438,30.269,0.85,61.859
233974,b,107.821,120.754,107.584,0.919,88.698,3.393,3.246,22.801,239.902,2.253,-1.414,0.039,36.823,0.217,82.966,1.069,88.401,273.616,68.465,2.358,51.649,1.439,120.114
233998,s,71.648,103.424,53.013,4.718,574.912,-5.42,2.723,55.396,197.389,0.494,-1.35,0.997,59.569,2.051,29.42,0.518,47.03,144.685,55.914,2.739,52.487,-1.979,108.401
234002,b,126.223,45.471,63.982,4.107,738.753,-3.806,0.865,163.114,321.396,1.844,-0.364,0.926,37.962,1.993,69.995,1.212,59.583,288.961,152.836,2.694,60.604,-1.412,213.439
234087,b,84.096,80.26,62.182,2.975,378.785,-2.18,3.352,39.017,233.976,1.331,-1.414,0.977,27.726,-1.352,36.91,0.048,67.967,307.104,107.59,-1.665,61.75,1.309,169.34
234282,b,57.398,62.803,235.371,1.985,259.941,-0.795,1.853,20.837,297.784,1.126,1.411,0.043,33.548,1.156,37.779,2.195,183.949,313.972,143.288,-0.557,83.169,1.427,226.457
234503,s,207.099,90.495,56.173,0.015,20.705,1.359,2.174,15.183,181.864,2.824,-1.285,0.0,30.408,0.473,85.878,0.495,129.197,182.823,35.168,-1.158,30.41,-1.173,65.578
234586,b,91.985,52.42,23.578,2.282,148.701,1.7,1.859,6.73,155.986,2.229,-1.414,0.785,20.877,1.891,46.538,1.171,55.52,218.029,56.262,2.874,32.308,0.592,88.57
234591,s,87.844,46.551,226.664,2.407,502.721,-0.763,0.753,26.146,465.451,0.495,0.15,0.908,86.873,-0.195,43.004,0.455,130.394,539.281,260.508,-0.376,75.066,2.031,335.574
234602,b,88.156,68.696,109.614,0.2,65.297,0.124,1.635,4.203,206.285,1.46,-0.316,0.0,34.628,-1.585,50.552,-0.42,99.891,248.932,65.764,0.466,55.342,0.266,121.106
234614,s,88.794,100.626,39.564,0.84,70.525,8.348,2.36,142.225,239.147,0.46,-1.414,0.0,67.564,-0.7,31.072,0.647,80.607,338.003,106.803,2.5,33.707,3.34,140.51
234652,b,277.179,177.669,72.116,1.524,184.767,0.526,2.614,38.409,329.252,2.145,-1.284,0.032,58.078,0.504,124.59,-0.363,157.995,457.19,93.933,0.29,52.65,1.814,146.584
234813,b,106.84,30.816,65.954,2.628,174.596,-1.482,1.183,23.868,154.478,1.348,-1.312,0.987,23.783,-0.603,32.063,-0.646,107.432,172.959,58.408,0.819,40.224,-1.809,98.632
234958,b,122.365,46.47,158.641,1.146,159.227,2.675,1.826,4.423,251.338,0.823,-0.152,0.338,32.332,-1.079,26.614,-1.136,152.932,279.226,133.214,-2.306,59.178,-1.16,192.392
235413,b,145.819,114.164,134.476,1.159,181.684,0.559,2.905,41.494,311.816,0.882,-0.94,0.956,42.651,-1.098,37.633,0.823,141.331,435.516,199.202,0.366,32.33,1.525,231.532
235481,b,92.918,51.139,54.148,3.305,215.266,-2.608,1.781,17.747,140.383,1.48,-0.496,1.0,23.138,1.702,34.241,0.367,66.659,229.804,51.316,2.002,31.687,-1.303,83.004
235537,b,134.545,78.377,126.069,0.586,60.874,0.706,1.417,3.965,278.825,4.805,-0.723,0.001,25.557,0.744,122.808,1.649,59.981,338.067,74.208,0.597,56.252,1.183,130.46
235565,b,181.461,129.575,44.655,5.282,1172.746,-6.972,1.601,156.517,374.93,0.62,-1.398,0.672,109.41,-2.327,67.86,-1.605,132.218,325.271,151.708,-2.58,45.952,2.702,197.66
235648,b,102.145,83.844,82.205,0.415,18.04,0.409,2.239,20.291,156.02,1.965,-1.327,0.0,31.62,-0.633,62.145,0.079,90.632,288.795,31.771,0.88,30.483,0.465,62.255
235746,b,105.108,92.916,43.433,1.412,103.443,1.702,2.211,63.441,188.196,2.36,-1.392,0.491,28.966,-0.404,68.373,0.888,56.154,194.068,54.447,2.189,36.41,0.777,90.857
235793,b,67.384,58.8,48.165,3.734,352.386,-3.47,2.064,3.391,184.673,1.748,-1.299,0.661,25.729,0.813,44.972,1.076,54.085,231.077,77.281,1.743,36.691,-1.991,113.972
236008,s,453.414,130.053,106.306,5.121,501.025,-6.549,1.313,31.286,350.119,4.625,-0.718,0.995,48.377,-0.265,223.757,0.256,233.618,486.445,41.047,-2.483,36.938,2.637,77.985
236011,s,149.878,59.131,99.355,1.963,125.786,4.348,1.712,2.271,194.706,2.507,-1.332,0.773,24.044,-2.358,60.278,-1.806,133.86,165.683,77.352,-1.323,33.032,-3.286,110.384
236093,b,69.283,145.896,88.608,0.681,301.669,0.009,3.455,20.971,385.389,0.493,-1.341,0.0,56.368,-0.113,27.802,2.374,129.149,405.043,200.292,0.013,100.928,0.694,301.22
236199,b,211.551,116.241,80.914,1.87,105.844,3.835,3.143,46.986,195.452,2.45,-1.323,0.062,34.759,-0.126,85.167,0.612,131.537,263.497,38.487,1.235,37.039,3.105,75.526
236407,b,192.522,63.741,38.357,0.704,106.189,2.741,0.898,4.199,259.474,1.674,-1.34,0.0,56.661,0.246,94.865,0.366,99.69,292.429,75.158,1.341,32.789,2.045,107.947
236436,b,205.297,96.499,121.217,0.407,150.35,2.272,2.057,41.675,284.581,1.951,-0.301,0.005,38.935,-0.452,75.974,-1.056,145.744,384.998,125.489,-1.318,44.182,-1.725,169.672
236438,b,89.932,92.287,87.865,0.96,143.236,0.503,2.059,32.468,242.745,2.513,-0.933,0.0,29.59,0.523,74.357,-0.704,63.692,345.961,97.53,1.336,41.269,0.376,138.799
236453,b,70.449,19.812,63.795,0.416,99.117,0.412,0.55,26.451,185.281,0.718,-0.171,0.0,42.468,0.599,30.488,0.979,60.798,302.274,72.492,-0.882,39.833,-0.467,112.325
236665,b,70.05,142.29,42.341,2.623,166.922,6.866,2.681,28.867,175.602,0.646,-0.858,0.586,55.036,0.422,35.571,-1.972,56.061,233.556,50.456,-1.619,34.54,-4.242,84.996
236755,b,85.983,54.575,46.798,0.167,117.993,-0.004,1.952,36.234,203.817,1.12,-1.383,0.0,30.116,1.339,33.719,0.745,80.833,309.885,107.319,-0.134,32.664,0.034,139.982
236785,b,136.478,286.244,12.119,2.062,222.853,0.779,4.462,29.508,237.238,3.278,-1.326,0.556,22.582,1.72,74.025,-2.147,66.478,324.244,76.1,-2.388,64.531,-0.326,140.631
236897,b,103.029,83.153,91.866,0.653,25.459,-0.1,1.444,23.974,181.477,1.031,-0.344,0.0,54.587,-0.338,56.298,-1.558,80.743,310.729,38.294,0.247,32.298,-0.406,70.592
236925,b,108.25,128.058,50.695,3.828,434.541,-3.641,2.428,5.242,219.763,1.167,-0.669,0.553,40.819,-0.635,47.652,1.626,62.702,200.723,84.343,2.067,46.95,-1.761,131.293
237044,b,157.063,108.329,29.24,2.708,156.153,-0.894,2.146,36.468,203.134,1.771,-1.193,0.521,45.558,0.283,80.706,-0.124,77.277,286.946,46.503,2.324,30.368,-0.385,76.87
237257,b,133.152,82.632,47.402,0.295,100.446,0.055,2.016,74.643,207.842,1.901,-0.805,0.0,29.954,-1.069,56.94,-2.436,78.49,92.884,74.061,-0.13,46.886,-0.425,120.947
237311,b,65.988,28.102,109.077,2.697,217.534,-0.276,0.621,1.475,209.328,1.19,0.006,1.0,40.783,1.853,48.543,1.236,52.953,175.223,72.325,-0.107,47.677,2.591,120.002
237579,b,82.978,60.171,149.968,0.336,48.839,0.344,2.049,21.274,214.08,1.659,1.013,0.367,22.309,-1.953,37.016,-0.442,115.948,356.704,123.178,-0.778,31.576,-0.442,154.754
237609,b,119.284,136.446,76.289,2.398,139.203,-1.304,2.636,8.81,182.71,3.093,-0.177,0.414,22.752,-1.098,70.362,1.49,61.198,215.62,48.276,-0.834,41.321,1.564,89.596
237680,b,64.523,72.035,58.826,1.273,81.877,-0.398,2.704,29.555,143.188,1.103,-1.402,0.268,33.782,-1.24,37.266,-0.642,71.95,261.416,40.218,-0.548,31.922,0.725,72.14
237697,s,110.058,69.62,107.697,3.743,589.685,-3.02,1.752,95.154,295.179,3.995,-1.073,0.946,22.66,-0.295,90.535,-0.253,74.729,254.623,98.297,-2.567,83.687,1.177,181.984
237723,b,96.634,64.659,49.823,2.872,185.836,6.253,2.743,25.27,156.119,2.318,-1.412,0.499,21.16,-1.232,49.042,-1.686,65.737,354.548,49.291,-1.448,36.627,-4.319,85.918
237758,b,76.542,19.018,110.359,2.669,220.154,-1.426,0.601,5.155,185.277,0.963,0.016,0.32,31.963,-0.325,30.777,-0.829,86.984,223.238,68.173,-0.739,54.363,1.93,122.537
237829,b,57.331,72.38,72.468,2.582,155.216,5.965,2.029,2.999,150.668,1.158,-0.045,0.004,28.355,2.255,32.833,0.259,50.777,144.207,57.005,-1.472,32.476,-4.053,89.481
237978,b,92.826,118.04,58.573,2.648,182.394,0.038,2.869,31.709,171.484,0.599,-1.372,0.581,48.428,0.078,28.997,2.315,109.169,155.039,60.446,0.014,33.614,2.663,94.059
237979,b,160.474,61.633,22.205,3.036,175.271,3.479,1.516,2.557,178.516,3.485,-1.029,0.019,23.605,-0.191,82.269,-0.621,78.272,205.375,37.412,3.923,35.231,0.887,72.643
237997,b,142.098,25.227,9.139,2.507,129.864,0.063,0.491,12.527,172.186,0.843,-1.35,0.145,56.308,-0.252,47.451,-0.464,108.673,197.737,34.849,2.532,33.578,0.025,68.427
238013,s,109.833,86.346,10.351,2.105,199.905,-1.06,2.748,48.382,209.28,2.734,-1.341,0.511,22.057,-0.713,60.303,0.644,53.156,218.096,72.583,-1.272,54.337,0.834,126.92
238051,b,82.939,52.511,19.683,3.753,291.478,-3.519,2.102,3.474,141.533,1.588,-1.286,0.976,20.919,-0.88,33.225,0.341,53.576,150.053,44.748,1.926,42.642,-1.827,87.389
238088,b,303.784,49.533,284.66,0.339,459.698,0.141,0.926,70.321,637.914,1.689,-0.276,0.048,40.026,0.167,67.597,-0.707,364.326,844.385,397.728,-0.581,132.563,-0.242,530.291
238145,s,107.506,94.229,37.928,0.178,111.151,0.645,1.563,12.357,235.928,0.377,-0.659,0.0,89.165,0.056,33.653,-1.49,88.236,282.853,70.801,0.897,42.308,0.719,113.109
238340,b,74.939,23.961,87.478,0.927,72.197,1.484,0.79,23.563,166.342,1.404,0.05,0.0,25.895,-1.118,36.355,-0.713,62.426,262.34,62.783,0.84,41.309,1.767,104.092
238377,b,61.302,100.855,62.357,1.133,63.895,0.45,3.131,3.974,164.372,1.145,-1.413,0.0,42.084,-0.76,48.204,-1.741,65.446,222.255,41.144,1.445,32.94,0.312,74.084
238380,b,117.214,96.194,57.663,1.516,148.664,-0.531,2.654,2.907,208.563,2.027,-1.414,0.606,28.415,0.687,57.593,-0.744,86.201,351.533,76.78,-0.965,45.776,0.55,122.555
238395,b,72.378,45.097,54.025,1.806,145.464,1.064,1.427,2.277,171.065,1.144,-0.062,0.897,27.204,-0.347,31.111,1.073,53.076,199.486,82.11,2.274,30.639,0.468,112.75
238417,b,89.467,53.019,64.062,0.974,103.194,-0.171,1.495,26.307,172.861,0.941,-0.848,0.29,37.748,0.045,35.525,-0.799,94.242,252.949,69.411,0.229,30.176,-0.745,99.587
238439,b,107.854,80.905,105.81,0.998,145.965,5.414,2.221,51.862,213.088,2.084,0.083,0.938,22.245,0.265,46.359,2.253,91.127,361.281,84.048,2.879,60.436,1.881,144.484
238528,b,133.031,99.794,39.353,2.374,166.512,0.421,2.486,1.925,199.981,1.487,-1.375,0.962,40.685,0.351,60.483,1.12,81.507,248.606,65.954,0.166,32.858,2.54,98.812
238539,b,88.099,44.544,127.332,1.729,103.119,5.84,2.008,23.86,155.502,1.16,1.064,0.0,23.764,0.628,27.575,0.066,109.143,342.199,66.877,1.702,37.286,3.431,104.163
238625,s,70.292,51.351,47.982,2.957,305.549,-0.982,1.257,140.739,271.741,0.455,-0.725,0.715,64.737,0.262,29.467,0.241,79.074,159.495,141.545,2.575,35.992,-0.381,177.537
238691,b,86.97,29.648,76.216,2.054,91.438,-1.03,0.972,18.601,129.096,1.352,-0.107,0.139,25.663,0.751,34.69,1.6,71.961,172.16,38.666,-0.87,30.077,1.183,68.743
238753,s,90.339,86.031,69.145,4.317,727.856,-4.545,1.715,102.489,279.626,0.931,-0.882,0.973,56.416,-0.678,52.519,0.018,87.193,162.787,101.416,-2.498,69.275,1.819,170.691
238876,b,76.632,60.157,124.16,0.004,34.5,2.92,1.3,2.766,216.964,1.782,0.018,0.0,32.349,-0.112,57.653,1.182,68.612,273.109,96.303,-1.707,30.66,-1.711,126.963
238987,b,106.741,83.196,34.357,4.03,332.557,-3.327,2.036,18.783,162.446,0.739,-1.226,0.631,42.265,-0.361,31.254,-2.225,91.76,237.006,53.764,-2.872,35.162,1.158,88.927
238995,s,144.645,72.501,62.501,4.033,890.379,-3.711,1.653,228.985,374.727,1.958,-1.007,0.873,29.835,-0.052,58.406,1.339,109.849,194.156,225.279,2.613,61.206,-1.42,286.485
239001,s,80.076,38.28,124.436,4.931,1817.318,-6.017,0.973,193.201,394.826,1.631,0.008,0.974,29.625,-0.321,48.331,0.65,83.729,212.156,192.196,2.715,124.674,-2.216,316.87
239031,b,79.854,81.861,50.965,6.385,888.787,-10.186,2.362,2.346,130.156,1.55,-0.137,0.874,22.409,1.1,34.729,-1.244,54.952,144.499,37.137,-3.265,35.881,3.12,73.018
239084,b,65.129,57.814,93.076,1.262,159.845,0.274,1.412,72.116,228.639,0.518,-0.341,0.859,61.128,1.442,31.651,1.065,106.936,359.126,72.89,1.45,62.97,0.189,135.86
239210,b,118.521,64.699,261.188,2.149,250.417,-1.125,1.097,48.619,459.328,8.169,0.162,0.793,20.762,0.369,169.593,-0.348,109.336,585.957,230.773,-0.905,38.2,1.244,268.973
239265,b,67.495,49.23,215.046,0.133,107.298,0.173,1.102,39.336,345.733,4.078,0.033,0.0,21.04,1.819,85.793,0.718,120.778,356.453,159.467,0.488,79.432,0.355,238.899
239275,b,89.651,74.716,205.774,0.582,68.723,-0.084,1.4,2.486,308.356,1.786,0.095,0.005,37.039,0.673,66.169,-0.7,136.749,318.341,112.351,0.259,92.797,-0.323,205.148
239438,b,121.422,56.762,124.626,0.826,114.718,1.221,2.624,46.879,197.618,1.538,-1.411,0.545,22.33,1.601,34.335,0.858,143.76,287.383,80.626,0.767,60.326,1.593,140.952
239493,b,92.053,101.899,108.858,0.686,50.154,-0.02,2.961,26.485,206.85,0.4,-1.352,0.0,69.891,2.47,27.945,1.317,78.793,211.323,77.781,0.655,31.233,-0.031,109.014
239618,b,143.897,121.932,118.95,1.559,84.102,-0.405,2.216,24.503,239.983,6.023,-0.89,0.246,20.347,2.361,122.545,0.473,64.734,174.744,54.644,0.329,42.447,-1.23,97.091
239651,b,133.453,94.568,57.932,0.677,48.417,-0.012,3.171,16.237,174.474,2.956,-1.414,0.417,25.399,1.448,75.076,0.638,74.278,262.427,40.686,0.659,33.313,-0.018,73.999
239661,b,103.242,63.4,46.241,2.504,141.821,-1.56,1.586,7.583,155.816,1.734,-0.396,0.544,27.734,-0.641,48.093,0.894,65.52,182.296,49.33,-1.334,30.659,1.169,79.989
240055,b,95.086,18.488,84.508,5.438,626.753,-7.39,0.516,10.21,158.437,1.801,-0.182,0.677,26.926,1.801,48.501,1.755,77.697,113.154,42.391,2.776,40.619,-2.662,83.01
240323,b,138.166,104.394,60.197,5.083,606.737,-6.452,2.385,89.016,210.928,1.267,-1.01,0.577,48.732,-2.277,61.759,-1.797,77.277,177.325,66.362,2.63,34.075,-2.454,100.437
240475,b,78.952,31.225,78.265,1.878,100.479,0.163,0.988,8.911,155.294,2.152,-0.264,0.189,21.781,-1.656,46.865,-2.233,65.137,196.85,47.689,-1.961,38.959,-0.083,86.648
240509,s,42.596,85.416,56.091,3.321,342.278,-1.819,3.113,71.783,222.191,0.388,-1.414,0.832,68.51,0.296,26.615,0.256,64.575,160.92,71.715,2.629,55.351,-0.692,127.066
240551,b,62.058,37.472,124.935,2.207,162.883,4.19,1.061,1.814,215.396,2.47,0.115,0.722,22.655,-2.371,55.967,-1.696,78.195,197.726,106.183,-1.222,30.591,-3.429,136.775
240608,b,99.136,107.569,48.982,1.017,91.028,3.899,2.518,12.164,202.839,1.702,-1.409,0.0,42.381,0.421,72.14,0.874,62.47,191.301,54.803,-1.53,33.515,-2.548,88.318
240647,b,94.289,76.692,224.566,0.729,90.439,-0.127,1.515,7.847,352.71,3.396,0.181,0.001,27.345,2.155,92.861,1.069,149.137,474.454,139.765,0.442,92.739,-0.286,232.504
240813,b,165.199,104.831,21.238,2.015,173.833,1.574,1.5,97.654,270.445,0.653,-1.167,0.462,79.648,-2.18,52.042,-0.724,131.203,236.577,101.068,-2.616,37.687,-0.602,138.754
241090,b,90.028,113.133,80.019,1.421,458.425,1.096,2.986,28.574,417.829,1.727,-0.049,0.0,20.394,0.64,35.216,-2.343,84.642,480.467,182.941,0.555,179.278,1.976,362.219
241374,b,125.554,102.763,98.701,3.867,396.623,-2.913,2.588,0.95,204.153,0.752,-1.088,0.147,43.607,-0.17,32.803,1.768,120.398,187.574,92.106,1.025,35.637,-2.842,127.743
241438,b,93.358,103.143,46.485,2.182,276.427,1.262,2.77,25.94,228.786,1.137,-0.787,0.035,28.572,2.061,32.484,-0.431,67.726,290.444,93.411,0.475,74.319,2.657,167.73
241621,b,94.348,51.669,75.352,0.837,203.509,0.034,2.226,30.836,256.957,1.361,-0.455,0.001,20.409,0.12,27.77,1.557,83.978,294.843,123.019,0.876,85.759,0.039,208.778
241721,b,57.286,51.441,128.862,1.937,164.62,1.243,1.735,1.388,193.739,1.302,0.062,1.0,23.072,-0.246,30.04,1.473,100.115,232.926,88.725,0.508,51.903,2.445,140.628
241754,b,92.924,65.808,28.467,0.717,108.299,0.067,2.582,1.781,177.971,2.246,-1.404,0.0,22.529,1.306,50.597,0.947,52.463,211.823,65.991,-0.801,38.855,-0.084,104.845
241833,b,60.532,28.057,106.041,1.43,83.603,0.021,1.139,1.447,153.793,1.401,0.015,0.087,20.127,1.408,28.203,0.388,91.344,222.582,59.695,-1.445,45.768,-0.015,105.463
241854,b,85.689,27.331,170.049,3.803,381.759,-3.614,0.906,53.497,204.406,1.703,0.497,0.725,23.591,-0.727,40.176,-1.11,129.804,280.656,110.578,-1.933,30.06,1.869,140.638
241968,b,81.362,90.44,162.886,2.998,418.197,-1.874,2.553,24.112,254.388,0.822,1.155,0.691,36.78,1.656,30.233,-0.3,121.836,346.604,97.699,2.11,89.677,-0.888,187.376
241974,b,102.006,239.383,29.266,0.145,107.489,8.443,3.978,24.206,178.335,2.039,-0.001,0.0,23.374,2.319,47.669,-1.659,56.882,227.548,57.775,-2.979,49.517,-2.834,107.292
242019,b,126.645,240.779,104.63,0.182,71.521,0.525,3.33,21.243,293.198,1.82,-1.412,0.634,65.764,0.864,119.692,-0.792,88.941,299.615,57.912,-0.821,49.83,-0.64,107.741
242066,b,92.343,84.44,59.159,0.406,82.049,0.777,2.589,0.739,161.765,1.074,-0.705,0.0,30.823,0.231,33.097,-1.617,65.355,141.185,65.181,-1.108,32.663,-0.701,97.844
242067,s,58.61,85.079,50.757,4.382,453.767,-4.366,2.197,48.772,198.684,0.567,-1.116,0.914,62.492,-0.386,35.463,-0.001,90.135,167.562,51.143,1.532,49.586,-2.85,100.729
242092,b,104.722,102.326,46.387,2.678,152.37,-1.01,2.272,41.258,160.203,1.565,-0.153,0.037,29.326,-0.725,45.902,1.542,68.091,258.698,48.173,-2.224,36.802,0.454,84.975
242175,b,76.904,77.044,21.842,0.01,75.422,0.332,2.52,1.719,127.633,1.245,-1.212,0.0,22.436,0.511,27.924,-1.857,59.975,120.061,39.842,0.571,37.43,0.581,77.272
242232,b,298.123,357.628,89.585,0.231,61.7,5.582,3.59,28.492,286.537,4.481,-0.498,0.027,35.4,0.956,158.639,-2.147,145.228,342.65,58.561,-2.25,33.938,-2.481,92.499
242463,b,133.829,77.539,79.09,4.944,768.806,-6.069,1.261,75.788,273.081,0.434,-1.19,0.516,99.298,-2.035,43.135,-1.808,104.748,235.383,74.27,2.673,56.379,-2.27,130.648
242566,b,111.489,45.074,15.807,3.391,414.194,-1.768,1.508,33.674,220.884,2.141,-1.212,0.97,22.297,1.064,47.733,0.759,66.028,287.5,91.957,-0.643,58.897,2.748,150.854
242694,b,89.683,61.858,94.322,1.199,469.589,3.078,1.844,5.374,465.754,1.423,-0.025,0.0,25.325,1.453,36.05,-0.267,81.089,531.011,220.663,1.254,183.715,2.453,404.379
242760,b,69.586,34.104,34.302,0.377,22.251,1.162,1.061,27.149,124.099,0.803,-0.459,0.0,34.867,0.698,28.002,1.643,52.408,172.955,31.033,1.283,30.196,0.906,61.229
242910,b,72.402,83.219,133.629,1.201,88.192,-0.211,1.8,6.869,259.197,2.094,-0.363,0.741,36.666,-0.149,76.79,-0.058,94.072,268.518,113.895,0.214,31.846,-0.987,145.741
242944,b,87.3,131.335,97.519,0.787,67.832,0.561,2.026,21.516,241.779,0.365,-0.11,0.011,91.246,-0.334,33.302,1.68,77.157,345.091,65.343,1.24,51.888,0.453,117.231
242973,b,84.524,145.033,7.781,3.65,247.727,0.021,3.155,24.844,152.694,1.098,-1.412,0.511,35.947,2.342,39.463,-0.336,55.698,222.322,39.943,-3.655,37.34,-0.006,77.283
243117,b,140.926,137.746,84.326,2.534,483.784,-1.254,3.158,0.718,383.358,4.755,-1.414,0.292,22.167,-1.024,105.405,0.813,71.127,314.451,133.483,-1.86,122.302,0.674,255.785
